Directory,Id,Test Run ID,Test Case ID,Name,Status,Executed By,Executed End,Application,Module,Requirement,Requirement Name,Defect IDs
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80153,80153,60153,IR1 scenario 0117,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1002,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80154,80154,60154,IR1 scenario 0118,Failed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1002,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80155,80155,60155,IR1 scenario 0119,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1002,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80156,80156,60156,IR1 scenario 0120,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1002,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80157,80157,60157,IR1 scenario 0121,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80158,80158,60158,IR1 scenario 0122,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80159,80159,60159,IR1 scenario 0123,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80160,80160,60160,IR1 scenario 0124,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80161,80161,60161,IR1 scenario 0125,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80162,80162,60162,IR1 scenario 0126,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80163,80163,60163,IR1 scenario 0127,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80164,80164,60164,IR1 scenario 0128,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80165,80165,60165,IR1 scenario 0129,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80166,80166,60166,IR1 scenario 0130,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80167,80167,60167,IR1 scenario 0131,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80168,80168,60168,IR1 scenario 0132,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80169,80169,60169,IR1 scenario 0133,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80170,80170,60170,IR1 scenario 0134,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80171,80171,60171,IR1 scenario 0135,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80172,80172,60172,IR1 scenario 0136,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80173,80173,60173,IR1 scenario 0137,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80174,80174,60174,IR1 scenario 0138,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80175,80175,60175,IR1 scenario 0139,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80176,80176,60176,IR1 scenario 0140,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80177,80177,60177,IR1 scenario 0141,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80178,80178,60178,IR1 scenario 0142,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80179,80179,60179,IR1 scenario 0143,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80180,80180,60180,IR1 scenario 0144,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80181,80181,60181,IR1 scenario 0145,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80182,80182,60182,IR1 scenario 0146,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80183,80183,60183,IR1 scenario 0147,Blocked,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80184,80184,60184,IR1 scenario 0148,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80185,80185,60185,IR1 scenario 0149,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80186,80186,60186,IR1 scenario 0150,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80187,80187,60187,IR1 scenario 0151,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80188,80188,60188,IR1 scenario 0152,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80189,80189,60189,IR1 scenario 0153,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80190,80190,60190,IR1 scenario 0154,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80191,80191,60191,IR1 scenario 0155,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80192,80192,60192,IR1 scenario 0156,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80193,80193,60193,IR1 scenario 0157,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80194,80194,60194,IR1 scenario 0158,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80195,80195,60195,IR1 scenario 0159,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80196,80196,60196,IR1 scenario 0160,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1003,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80197,80197,60197,IR1 scenario 0161,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80198,80198,60198,IR1 scenario 0162,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80199,80199,60199,IR1 scenario 0163,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80200,80200,60200,IR1 scenario 0164,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80201,80201,60201,IR1 scenario 0165,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80202,80202,60202,IR1 scenario 0166,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80203,80203,60203,IR1 scenario 0167,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80204,80204,60204,IR1 scenario 0168,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80205,80205,60205,IR1 scenario 0169,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80206,80206,60206,IR1 scenario 0170,Blocked,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80207,80207,60207,IR1 scenario 0171,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80208,80208,60208,IR1 scenario 0172,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80209,80209,60209,IR1 scenario 0173,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80210,80210,60210,IR1 scenario 0174,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80211,80211,60211,IR1 scenario 0175,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80212,80212,60212,IR1 scenario 0176,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80213,80213,60213,IR1 scenario 0177,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80214,80214,60214,IR1 scenario 0178,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80215,80215,60215,IR1 scenario 0179,Failed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80216,80216,60216,IR1 scenario 0180,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80217,80217,60217,IR1 scenario 0181,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80218,80218,60218,IR1 scenario 0182,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80219,80219,60219,IR1 scenario 0183,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80220,80220,60220,IR1 scenario 0184,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80221,80221,60221,IR1 scenario 0185,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80222,80222,60222,IR1 scenario 0186,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80223,80223,60223,IR1 scenario 0187,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80224,80224,60224,IR1 scenario 0188,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80225,80225,60225,IR1 scenario 0189,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80226,80226,60226,IR1 scenario 0190,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80227,80227,60227,IR1 scenario 0191,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80228,80228,60228,IR1 scenario 0192,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80229,80229,60229,IR1 scenario 0193,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80230,80230,60230,IR1 scenario 0194,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80231,80231,60231,IR1 scenario 0195,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80232,80232,60232,IR1 scenario 0196,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80233,80233,60233,IR1 scenario 0197,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80234,80234,60234,IR1 scenario 0198,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80235,80235,60235,IR1 scenario 0199,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80236,80236,60236,IR1 scenario 0200,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1004,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80237,80237,60237,IR1 scenario 0201,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80238,80238,60238,IR1 scenario 0202,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80239,80239,60239,IR1 scenario 0203,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80240,80240,60240,IR1 scenario 0204,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80241,80241,60241,IR1 scenario 0205,Failed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80242,80242,60242,IR1 scenario 0206,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80243,80243,60243,IR1 scenario 0207,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80244,80244,60244,IR1 scenario 0208,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80245,80245,60245,IR1 scenario 0209,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80246,80246,60246,IR1 scenario 0210,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80247,80247,60247,IR1 scenario 0211,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80248,80248,60248,IR1 scenario 0212,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80249,80249,60249,IR1 scenario 0213,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80250,80250,60250,IR1 scenario 0214,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80251,80251,60251,IR1 scenario 0215,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80252,80252,60252,IR1 scenario 0216,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80253,80253,60253,IR1 scenario 0217,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80254,80254,60254,IR1 scenario 0218,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80255,80255,60255,IR1 scenario 0219,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80256,80256,60256,IR1 scenario 0220,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80257,80257,60257,IR1 scenario 0221,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80258,80258,60258,IR1 scenario 0222,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80259,80259,60259,IR1 scenario 0223,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80260,80260,60260,IR1 scenario 0224,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80261,80261,60261,IR1 scenario 0225,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80262,80262,60262,IR1 scenario 0226,Failed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80263,80263,60263,IR1 scenario 0227,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80264,80264,60264,IR1 scenario 0228,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80265,80265,60265,IR1 scenario 0229,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80266,80266,60266,IR1 scenario 0230,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80267,80267,60267,IR1 scenario 0231,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80268,80268,60268,IR1 scenario 0232,Blocked,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80269,80269,60269,IR1 scenario 0233,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80270,80270,60270,IR1 scenario 0234,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80271,80271,60271,IR1 scenario 0235,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80272,80272,60272,IR1 scenario 0236,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80273,80273,60273,IR1 scenario 0237,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80274,80274,60274,IR1 scenario 0238,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80275,80275,60275,IR1 scenario 0239,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80276,80276,60276,IR1 scenario 0240,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1005,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80277,80277,60277,IR1 scenario 0241,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80278,80278,60278,IR1 scenario 0242,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80279,80279,60279,IR1 scenario 0243,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80280,80280,60280,IR1 scenario 0244,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80281,80281,60281,IR1 scenario 0245,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80282,80282,60282,IR1 scenario 0246,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80283,80283,60283,IR1 scenario 0247,Failed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80284,80284,60284,IR1 scenario 0248,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80285,80285,60285,IR1 scenario 0249,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80286,80286,60286,IR1 scenario 0250,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80287,80287,60287,IR1 scenario 0251,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80288,80288,60288,IR1 scenario 0252,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80289,80289,60289,IR1 scenario 0253,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80290,80290,60290,IR1 scenario 0254,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80291,80291,60291,IR1 scenario 0255,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80292,80292,60292,IR1 scenario 0256,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80293,80293,60293,IR1 scenario 0257,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80294,80294,60294,IR1 scenario 0258,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80295,80295,60295,IR1 scenario 0259,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80296,80296,60296,IR1 scenario 0260,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80297,80297,60297,IR1 scenario 0261,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80298,80298,60298,IR1 scenario 0262,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80299,80299,60299,IR1 scenario 0263,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80300,80300,60300,IR1 scenario 0264,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
GC SAP Upgrade / IR1 / Finance / Team Finance,TR-80301,80301,60301,IR1 scenario 0265,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1006,Requirement,
